0.244898 1.16327 1.32021
0.306122 1.16327 1.35181
0.367347 1.16327 1.33845
0.428571 1.16327 1.29197
0.489796 1.16327 1.23108
0.55102 1.16327 1.17131
0.612245 1.16327 1.12089
0.673469 1.16327 1.08211
0.734694 1.16327 1.05407
0.795918 1.16327 1.0347
0.857143 1.16327 1.02177
0.918367 1.16327 1.0133
0.979592 1.16327 1.00765
1.04082 1.16327 1.00375
1.10204 1.16327 1.00182
1.16327 1.16327 1.00086
1.22449 1.16327 1.00041
1.28571 1.16327 1.00019
1.34694 1.16327 1.00009
1.40816 1.16327 1.00004
1.46939 1.16327 1.00002
1.53061 1.16327 1.00001
1.59184 1.16327 1
1.65306 1.16327 1
1.71429 1.16327 1
1.77551 1.16327 1
1.83673 1.16327 1
1.89796 1.16327 1
1.95918 1.16327 1
2.02041 1.16327 1
2.08163 1.16327 1
2.14286 1.16327 1
2.20408 1.16327 1
2.26531 1.16327 1
2.32653 1.16327 1
2.38776 1.16327 1
2.44898 1.16327 1
2.5102 1.16327 1
2.57143 1.16327 1
2.63265 1.16327 1
2.69388 1.16327 1
2.7551 1.16327 1
2.81633 1.16327 1
2.87755 1.16327 1
2.93878 1.16327 1
3 1.16327 1

0 1.22449 0.999428
0.0612245 1.22449 1.03039
0.122449 1.22449 1.10875
0.183673 1.22449 1.17669
0.244898 1.22449 1.22316
0.306122 1.22449 1.24048
0.367347 1.22449 1.22937
0.428571 1.22449 1.19836
0.489796 1.22449 1.15873
0.55102 1.22449 1.11952
0.612245 1.22449 1.08576
0.673469 1.22449 1.05917
0.734694 1.22449 1.03948
0.795918 1.22449 1.0256
0.857143 1.22449 1.01615
0.918367 1.22449 1.0099
0.979592 1.22449 1.0058
1.04082 1.22449 1.00312
1.10204 1.22449 1.00162
1.16327 1.22449 1.00081
1.22449 1.22449 1.0004
1.28571 1.22449 1.00019
1.34694 1.22449 1.00009
1.40816 1.22449 1.00004
1.46939 1.22449 1.00002
1.53061 1.22449 1.00001
1.59184 1.22449 1
1.65306 1.22449 1
1.71429 1.22449 1
1.77551 1.22449 1
1.83673 1.22449 1
1.89796 1.22449 1
1.95918 1.22449 1
2.02041 1.22449 1
2.08163 1.22449 1
2.14286 1.22449 1
2.20408 1.22449 1
2.26531 1.22449 1
2.32653 1.22449 1
2.38776 1.22449 1
2.44898 1.22449 1
2.5102 1.22449 1
2.57143 1.22449 1
2.63265 1.22449 1
2.69388 1.22449 1
2.7551 1.22449 1
2.81633 1.22449 1
2.87755 1.22449 1
2.93878 1.22449 1
3 1.22449 1

0 1.28571 1.01318
0.0612245 1.28571 1.03518
0.122449 1.28571 1.08167
0.183673 1.28571 1.12279
0.244898 1.28571 1.15044
0.306122 1.28571 1.15977
0.367347 1.28571 1.15186
0.428571 1.28571 1.13204
0.489796 1.28571 1.10687
0.55102 1.28571 1.08162
0.612245 1.28571 1.05944
0.673469 1.28571 1.04158
0.734694 1.28571 1.02809
0.795918 1.28571 1.01839
0.857143 1.28571 1.01169
0.918367 1.28571 1.00721
0.979592 1.28571 1.00428
1.04082 1.28571 1.00241
1.10204 1.28571 1.0013
